full_url,firepower,kills_per_round,rounds_with_a_kill,kills_per_round_win,rating_1.0,damage_per_round,rounds_with_a_multi_kill,damage_per_round_win,pistol_round_rating,entrying,saved_by_teammate_per_round,traded_deaths_per_round,traded_deaths_percentage,opening_deaths_traded_percentage,assists_per_round,support_rounds,trading,saved_teammate_per_round,trade_kills_per_round,trade_kills_percentage,assisted_kills_percentage,damage_per_kill,opening,opening_kills_per_round,opening_deaths_per_round,opening_attempts,opening_success,win_after_opening_kill,attacks_per_round,clutching,clutch_points_per_round,last_alive_percentage,1on1_win_percentage,time_alive_per_round,saves_per_round_loss,sniping,sniper_kills_per_round,sniper_kills_percentage,rounds_with_sniper_kills_percentage,sniper_multi_kill_rounds,sniper_opening_kills_per_round,utility,utility_damage_per_round,utility_kills_per_100_rounds,flashes_thrown_per_round,flash_assists_per_round,time_opponent_flashed_per_round,player_name,map,age
https://www.hltv.org/stats/players/7998/s1mple?maps=de_inferno,0.95,0.82,52.0,1.12,1.22,83.4,21.3,90.7,1.1,0.1,0.09,0.09,15.4,14.2,0.11,16.9,0.37,0.12,0.13,16.0,18.0,84.0,0.88,0.15,0.1,24.7,59.5,72.9,2.29,0.64,0.03,9.3,71.2,1m 5s,12.6,0.78,0.26,31.9,19.3,0.07,0.07,0.55,3.86,0.62,0.61,0.04,2.31,s1mple,de_inferno,27
https://www.hltv.org/stats/players/7998/s1mple?maps=de_mirage,0.98,0.87,54.9,1.19,1.27,86.1,23.3,87.5,1.35,0.04,0.07,0.08,13.4,12.3,0.1,13.2,0.22,0.1,0.11,13.2,16.2,75.0,0.86,0.14,0.08,22.4,63.5,76.0,1.98,0.59,0.03,9.8,59.2,0m 52s,8.4,0.93,0.39,44.3,28.7,0.11,0.09,0.3,1.89,0.5,0.52,0.03,1.79,s1mple,de_mirage,27
https://www.hltv.org/stats/players/7998/s1mple?maps=de_dust2,0.97,0.82,53.1,1.13,1.22,85.4,21.4,95.0,1.11,0.08,0.08,0.09,14.8,9.5,0.11,15.4,0.16,0.09,0.11,13.5,15.8,87.0,0.9,0.15,0.09,24.3,61.2,76.8,1.94,0.55,0.03,9.8,67.1,1m 1s,10.2,0.93,0.4,48.7,29.8,0.11,0.1,0.54,2.48,0.64,0.74,0.06,2.15,s1mple,de_dust2,27
https://www.hltv.org/stats/players/7998/s1mple?maps=de_vertigo,0.4,0.67,44.9,0.9,0.96,69.7,14.3,85.0,0.4,0.15,0.07,0.12,15.8,16.7,0.16,15.3,0.87,0.13,0.17,25.8,28.8,103.0,0.84,0.13,0.12,25.5,52.0,76.9,1.98,0.53,0.02,12.2,-,1m 5s,5.4,0.63,0.22,33.3,13.3,0.05,0.07,0.27,1.44,1.02,0.49,0.02,1.82,s1mple,de_vertigo,27
https://www.hltv.org/stats/players/7998/s1mple?maps=de_ancient,0.87,0.77,53.2,1.02,1.18,79.4,19.5,103.5,1.58,0.15,0.08,0.1,16.6,23.2,0.1,16.1,0.32,0.09,0.14,17.8,16.3,104.0,0.76,0.13,0.07,19.8,65.0,77.0,2.03,0.32,0.008,10.3,44.4,1m 14s,13.0,0.9,0.32,41.3,23.1,0.08,0.06,0.54,2.77,0.59,0.79,0.04,1.98,s1mple,de_ancient,27
https://www.hltv.org/stats/players/7998/s1mple?maps=de_anubis,0.58,0.7,47.2,0.92,1.1,70.9,16.9,93.1,1.1,0.13,0.06,0.1,16.7,26.2,0.12,19.0,0.7,0.12,0.16,23.3,17.3,102.0,0.64,0.12,0.1,21.3,54.3,64.0,1.85,0.72,0.03,13.4,50.0,1m 16s,8.5,0.89,0.31,44.4,24.1,0.06,0.06,0.52,1.87,0.23,0.85,0.06,1.73,s1mple,de_anubis,27
https://www.hltv.org/stats/players/3741/niko?maps=de_train,0.92,0.78,51.4,1.12,1.11,83.3,20.0,100.7,1.36,0.13,0.07,0.11,16.4,19.0,0.12,12.5,0.34,0.1,0.14,17.5,16.7,96.0,0.82,0.13,0.11,24.2,55.1,72.2,2.68,0.44,0.02,9.2,58.8,0m 56s,3.6,0.15,0.09,11.7,6.5,0.02,0.02,0.53,4.09,0.73,0.58,0.03,2.25,NiKo,de_train,28
https://www.hltv.org/stats/players/3741/niko?maps=de_nuke,0.96,0.8,51.4,1.12,1.15,88.5,20.6,105.9,1.18,0.08,0.07,0.1,15.3,14.5,0.15,14.6,0.16,0.09,0.11,14.0,15.2,100.0,0.91,0.16,0.13,29.8,55.0,73.8,2.95,0.48,0.02,9.7,55.3,0m 58s,7.1,0.01,0.01,1.6,0.9,0.003,0.003,0.6,4.58,0.66,0.58,0.02,2.98,NiKo,de_nuke,28
https://www.hltv.org/stats/players/3741/niko?maps=de_inferno,0.88,0.75,48.9,1.01,1.13,82.9,19.0,89.9,1.29,0.15,0.09,0.1,16.1,17.5,0.15,18.9,0.26,0.11,0.11,14.9,17.1,94.0,0.86,0.14,0.11,25.4,54.9,73.8,3.03,0.49,0.02,9.3,58.9,1m 2s,8.2,0.06,0.04,4.9,2.8,0.009,0.007,0.81,8.57,1.14,0.63,0.05,2.34,NiKo,de_inferno,28
https://www.hltv.org/stats/players/3741/niko?maps=de_mirage,0.97,0.81,52.2,1.14,1.18,87.7,21.2,97.1,1.27,0.07,0.08,0.1,14.8,14.7,0.14,13.9,0.17,0.09,0.11,13.7,15.3,90.0,0.87,0.14,0.11,25.2,55.6,74.9,2.82,0.45,0.02,8.2,58.3,0m 53s,5.1,0.09,0.05,6.1,3.5,0.01,0.01,0.47,3.49,0.71,0.61,0.03,1.83,NiKo,de_mirage,28
https://www.hltv.org/stats/players/3741/niko?maps=de_dust2,0.96,0.81,51.6,1.11,1.17,87.0,20.9,98.4,1.22,0.15,0.09,0.1,15.9,17.1,0.14,14.8,0.2,0.1,0.11,13.9,15.7,93.0,0.89,0.15,0.12,26.4,56.1,72.4,2.61,0.33,0.02,7.2,61.9,0m 57s,7.3,0.44,0.17,20.5,12.9,0.05,0.05,0.69,4.41,0.59,0.85,0.05,1.87,NiKo,de_dust2,28
https://www.hltv.org/stats/players/3741/niko?maps=de_vertigo,0.76,0.7,47.7,0.97,1.08,79.4,18.0,103.8,1.13,0.16,0.08,0.11,16.6,19.8,0.15,17.2,0.24,0.09,0.12,17.3,18.4,113.0,0.76,0.12,0.13,25.1,49.7,70.3,2.94,0.69,0.03,11.5,77.4,1m 7s,7.1,0.03,0.02,3.0,1.5,0.005,0.003,0.75,6.18,1.1,0.63,0.04,2.44,NiKo,de_vertigo,28
https://www.hltv.org/stats/players/3741/niko?maps=de_ancient,0.95,0.79,50.6,1.08,1.23,87.2,20.5,112.3,1.38,0.28,0.08,0.12,19.1,22.9,0.17,17.5,0.41,0.11,0.14,17.8,20.1,110.0,0.81,0.13,0.11,24.6,53.4,73.0,3.12,0.45,0.02,11.6,70.4,1m 5s,7.7,0.01,0.01,1.6,0.9,0.002,0.002,0.61,5.43,0.68,0.56,0.03,2.08,NiKo,de_ancient,28
https://www.hltv.org/stats/players/3741/niko?maps=de_anubis,0.8,0.73,48.0,0.98,1.15,79.5,18.3,99.2,1.24,0.56,0.1,0.14,21.5,25.8,0.2,20.0,0.63,0.13,0.15,20.8,23.9,109.0,0.65,0.11,0.11,22.7,49.6,70.6,2.89,0.4,0.01,10.0,46.2,1m 11s,8.3,0.01,0.01,1.6,1.0,0.002,0.003,0.73,5.95,0.8,0.66,0.04,1.89,NiKo,de_anubis,28
https://www.hltv.org/stats/players/3972/hunter?maps=de_train,0.84,0.73,49.0,1.03,1.13,81.7,18.4,107.3,1.15,0.52,0.1,0.14,20.9,26.5,0.15,16.1,0.42,0.1,0.15,19.8,18.5,111.0,0.62,0.11,0.09,20.3,53.2,78.8,3.11,0.44,0.02,8.0,61.5,1m 1s,5.1,0.01,0.01,1.7,1.1,0.002,0.0004,0.58,5.67,1.09,0.53,0.02,1.7,huNter-,de_train,29
https://www.hltv.org/stats/players/3972/hunter?maps=de_nuke,0.9,0.76,50.3,1.04,1.16,82.4,19.6,105.3,1.16,0.5,0.1,0.14,21.0,24.0,0.15,16.0,0.55,0.11,0.16,20.6,18.9,108.0,0.7,0.12,0.1,21.6,53.3,78.3,3.23,0.51,0.02,8.9,68.2,1m 4s,4.6,0.0,0.0,0.2,0.2,0.0002,0.0,0.55,5.17,1.05,0.5,0.03,2.26,huNter-,de_nuke,29
https://www.hltv.org/stats/players/3972/hunter?maps=de_inferno,0.9,0.76,49.9,1.02,1.12,83.1,19.5,104.6,1.22,0.56,0.11,0.14,21.2,24.1,0.15,18.1,0.54,0.12,0.15,19.9,18.7,109.0,0.65,0.11,0.09,19.9,56.8,75.7,3.14,0.45,0.02,8.4,58.2,1m 12s,8.4,0.0,0.0,0.5,0.3,0.0003,0.0002,0.69,5.4,1.14,0.62,0.04,2.08,huNter-,de_inferno,29
https://www.hltv.org/stats/players/3972/hunter?maps=de_mirage,0.94,0.79,51.6,1.07,1.14,85.5,20.2,108.9,1.14,0.37,0.09,0.13,19.9,23.2,0.14,15.6,0.42,0.1,0.15,18.8,17.8,108.0,0.61,0.11,0.1,20.5,53.1,74.3,3.23,0.44,0.02,9.2,51.5,1m 3s,6.3,0.01,0.01,1.6,1.0,0.003,0.002,0.72,5.78,1.37,0.66,0.03,1.81,huNter-,de_mirage,29
https://www.hltv.org/stats/players/3972/hunter?maps=de_dust2,0.82,0.73,47.7,1.03,1.08,79.9,18.8,102.2,1.05,0.39,0.1,0.13,19.4,25.3,0.13,16.4,0.37,0.11,0.13,18.3,18.3,106.0,0.57,0.1,0.1,20.1,52.0,76.2,2.98,0.43,0.02,8.1,61.1,1m 4s,6.8,0.01,0.01,1.5,0.9,0.001,0.002,0.77,5.5,1.07,0.73,0.04,2.31,huNter-,de_dust2,29
https://www.hltv.org/stats/players/3972/hunter?maps=de_vertigo,0.88,0.75,48.8,1.05,1.15,82.3,19.5,106.9,1.2,0.45,0.1,0.13,20.2,25.6,0.14,16.4,0.52,0.11,0.15,19.8,18.0,109.0,0.63,0.11,0.1,21.1,51.3,77.5,3.19,0.37,0.01,8.2,56.0,1m 8s,6.7,0.0,0.0,0.5,0.3,0.0007,0.0,0.79,6.37,0.98,0.74,0.03,2.03,huNter-,de_vertigo,29
https://www.hltv.org/stats/players/3972/hunter?maps=de_ancient,0.74,0.71,47.6,0.99,1.12,80.2,17.0,103.9,1.13,0.44,0.09,0.14,20.4,24.4,0.18,20.2,0.52,0.11,0.15,20.5,21.9,113.0,0.49,0.1,0.08,18.3,53.9,75.1,3.27,0.46,0.02,8.7,86.7,1m 5s,6.6,0.0,0.0,0.3,0.2,0.0005,0.0,0.85,7.31,0.83,0.76,0.04,2.3,huNter-,de_ancient,29
https://www.hltv.org/stats/players/3972/hunter?maps=de_anubis,0.31,0.62,44.1,0.82,1.02,69.2,14.0,86.3,1.2,0.56,0.11,0.14,21.9,22.4,0.17,21.8,0.65,0.11,0.14,23.2,27.3,111.0,0.33,0.08,0.09,17.7,47.8,74.5,2.73,0.48,0.02,9.7,53.3,1m 11s,9.0,0.0,0.01,1.1,0.8,0.0,0.0,0.76,6.38,1.21,0.68,0.04,1.79,huNter-,de_anubis,29
https://www.hltv.org/stats/players/11617/malbsmd?maps=de_train,0.84,0.75,48.7,1.08,1.09,78.8,19.3,108.6,1.07,0.52,0.1,0.15,20.3,22.4,0.12,12.1,0.47,0.11,0.15,19.5,17.5,106.0,0.66,0.11,0.14,24.9,45.6,68.6,2.54,0.39,0.02,8.0,61.9,0m 55s,2.3,0.0,0.0,0.4,0.3,0.0,0.0,0.26,3.5,0.71,0.33,0.02,2.44,malbsMd,de_train,22
https://www.hltv.org/stats/players/11617/malbsmd?maps=de_nuke,0.78,0.73,49.0,1.01,1.08,77.5,18.2,101.4,1.06,0.5,0.1,0.14,19.9,26.7,0.12,15.2,0.42,0.11,0.14,18.6,18.0,106.0,0.6,0.11,0.1,20.8,52.3,71.7,2.63,0.53,0.02,9.7,59.6,1m 0s,3.9,0.0,0.0,0.1,0.1,0.0003,0.0,0.29,4.04,0.73,0.3,0.02,2.37,malbsMd,de_nuke,22
https://www.hltv.org/stats/players/11617/malbsmd?maps=de_inferno,0.88,0.75,47.2,1.07,1.16,81.6,20.1,108.6,1.29,0.82,0.12,0.17,24.1,25.8,0.15,16.9,0.39,0.11,0.13,17.7,18.9,109.0,0.89,0.15,0.13,28.0,53.4,74.6,2.88,0.42,0.02,7.2,58.0,1m 5s,6.6,0.0,0.0,0.6,0.4,0.0008,0.0004,0.62,8.55,1.6,0.45,0.03,2.26,malbsMd,de_inferno,22
https://www.hltv.org/stats/players/11617/malbsmd?maps=de_dust2,0.75,0.72,47.2,1.02,1.08,76.6,18.1,102.7,1.2,0.69,0.12,0.15,21.5,29.8,0.14,13.9,0.37,0.11,0.13,18.3,19.8,106.0,0.65,0.11,0.1,21.5,52.2,73.7,2.51,0.34,0.02,7.3,86.4,1m 0s,4.7,0.0,0.01,0.7,0.3,0.001,0.0,0.54,3.52,1.01,0.62,0.04,2.4,malbsMd,de_dust2,22
https://www.hltv.org/stats/players/11617/malbsmd?maps=de_vertigo,0.91,0.76,49.7,1.04,1.18,83.4,20.0,108.3,1.58,0.81,0.11,0.18,25.5,27.6,0.18,16.3,0.45,0.12,0.14,18.2,22.1,109.0,0.74,0.12,0.12,24.3,49.2,74.8,2.86,0.55,0.03,8.1,66.7,1m 0s,3.8,0.0,0.0,0.2,0.2,0.0,0.0,0.59,5.83,1.03,0.46,0.04,2.47,malbsMd,de_vertigo,22
https://www.hltv.org/stats/players/11617/malbsmd?maps=de_ancient,0.94,0.78,49.7,1.07,1.18,85.1,20.5,112.5,1.21,0.66,0.12,0.15,21.1,26.6,0.19,15.6,0.54,0.11,0.15,19.8,21.4,109.0,0.87,0.15,0.14,29.0,51.4,71.2,2.91,0.27,0.01,6.8,73.7,0m 58s,4.6,0.0,0.0,0.1,0.1,0.0,0.0,0.57,5.64,0.81,0.48,0.03,2.2,malbsMd,de_ancient,22
https://www.hltv.org/stats/players/11617/malbsmd?maps=de_anubis,0.84,0.75,49.9,0.99,1.19,82.0,17.9,105.7,1.51,0.92,0.14,0.18,25.6,31.0,0.2,19.1,0.45,0.12,0.14,18.4,22.8,110.0,0.87,0.15,0.11,25.4,57.4,70.4,2.81,0.36,0.01,9.6,60.0,1m 9s,6.7,0.0,0.0,0.1,0.1,0.0,0.0,0.51,4.58,0.65,0.55,0.03,1.63,malbsMd,de_anubis,22
https://www.hltv.org/stats/players/19230/m0nesy?maps=de_train,0.88,0.76,50.6,1.05,1.22,81.1,19.2,105.1,0.92,0.14,0.07,0.11,17.6,19.6,0.1,14.8,0.29,0.08,0.14,18.3,11.8,106.0,0.87,0.14,0.09,23.6,61.1,73.9,2.02,0.55,0.02,10.8,44.4,1m 5s,6.6,0.92,0.38,49.3,25.3,0.09,0.07,0.29,2.41,0.0,0.42,0.03,3.12,m0NESY,de_train,19
https://www.hltv.org/stats/players/19230/m0nesy?maps=de_inferno,0.8,0.76,50.0,1.01,1.22,76.4,18.8,98.1,1.39,0.3,0.1,0.11,19.5,19.4,0.1,21.1,0.6,0.12,0.16,20.8,18.8,101.0,0.81,0.14,0.08,21.5,63.5,72.5,1.97,0.56,0.02,10.1,43.6,1m 20s,14.7,0.91,0.33,43.4,24.6,0.08,0.08,0.61,3.17,0.75,0.76,0.08,2.32,m0NESY,de_inferno,19
https://www.hltv.org/stats/players/19230/m0nesy?maps=de_mirage,0.92,0.8,53.2,1.09,1.23,81.4,20.3,106.5,1.23,0.15,0.07,0.11,17.7,21.9,0.1,15.2,0.46,0.09,0.16,20.0,18.1,101.0,0.85,0.14,0.09,22.7,61.7,74.6,1.98,0.63,0.03,11.0,61.0,1m 11s,7.9,0.94,0.44,54.6,34.7,0.12,0.1,0.52,2.51,0.56,0.67,0.06,2.44,m0NESY,de_mirage,19
https://www.hltv.org/stats/players/19230/m0nesy?maps=de_vertigo,0.9,0.79,51.1,1.07,1.23,80.5,20.1,103.5,1.5,0.29,0.1,0.11,18.8,24.9,0.11,17.8,0.55,0.12,0.16,19.6,18.2,102.0,0.78,0.13,0.08,21.4,60.5,72.6,2.17,0.66,0.03,11.8,69.2,0m 50s,9.2,0.93,0.37,46.3,28.0,0.1,0.08,0.7,3.89,0.8,0.72,0.09,2.98,m0NESY,de_vertigo,19
https://www.hltv.org/stats/players/19230/m0nesy?maps=de_ancient,0.84,0.77,49.6,1.04,1.19,77.2,19.9,100.7,1.32,0.48,0.11,0.12,20.0,33.8,0.11,17.6,0.4,0.1,0.14,18.7,20.1,101.0,0.69,0.12,0.08,19.9,60.0,73.6,2.06,0.63,0.03,11.5,53.6,1m 8s,7.2,0.92,0.36,46.1,25.4,0.09,0.07,0.66,3.54,0.93,0.85,0.09,2.3,m0NESY,de_ancient,19
https://www.hltv.org/stats/players/7716/chopper?maps=de_train,0.47,0.66,45.8,0.9,0.96,72.0,15.6,89.3,1.0,0.31,0.08,0.13,19.0,24.0,0.13,17.7,0.1,0.07,0.11,16.0,17.8,106.0,0.47,0.1,0.1,19.8,49.9,67.9,2.66,0.48,0.02,10.6,63.3,1m 1s,4.0,0.0,0.01,0.8,0.7,0.001,0.0009,0.61,4.18,0.87,0.64,0.04,2.53,chopper,de_train,28
https://www.hltv.org/stats/players/7716/chopper?maps=de_nuke,0.42,0.65,45.7,0.88,0.97,70.3,15.3,87.9,1.05,0.45,0.1,0.13,20.5,24.4,0.12,18.9,0.18,0.08,0.11,17.5,19.2,106.0,0.34,0.09,0.1,18.0,47.3,73.6,2.55,0.57,0.03,9.3,57.7,1m 7s,5.5,0.0,0.0,0.7,0.4,0.0005,0.0005,0.38,3.23,0.77,0.51,0.03,2.01,chopper,de_nuke,28
https://www.hltv.org/stats/players/7716/chopper?maps=de_inferno,0.35,0.62,42.1,0.88,0.94,69.9,14.8,90.2,1.01,0.78,0.12,0.16,23.4,30.6,0.13,19.2,0.2,0.09,0.11,17.6,19.1,111.0,0.6,0.11,0.13,23.8,45.0,70.1,2.82,0.5,0.02,8.4,53.2,1m 10s,8.0,0.0,0.0,0.8,0.4,0.0008,0.0004,0.83,7.95,1.52,0.67,0.05,2.21,chopper,de_inferno,28
https://www.hltv.org/stats/players/7716/chopper?maps=de_dust2,0.54,0.66,45.4,0.88,0.98,73.7,16.3,90.4,0.94,0.75,0.12,0.15,23.4,25.9,0.14,18.6,0.18,0.09,0.11,16.6,18.4,109.0,0.58,0.11,0.12,22.1,47.9,71.3,2.71,0.44,0.02,7.6,54.1,1m 6s,7.0,0.0,0.01,1.0,0.7,0.001,0.0003,0.83,5.18,1.13,0.98,0.08,2.43,chopper,de_dust2,28
https://www.hltv.org/stats/players/7716/chopper?maps=de_vertigo,0.37,0.63,44.0,0.84,1.0,69.6,15.2,89.0,1.08,0.91,0.13,0.17,25.4,33.6,0.13,18.1,0.28,0.1,0.12,18.7,20.4,110.0,0.36,0.09,0.09,17.8,49.3,71.6,2.73,0.4,0.02,8.3,46.2,1m 11s,6.3,0.0,0.0,0.6,0.4,0.0006,0.0,0.92,6.35,1.37,0.86,0.08,2.73,chopper,de_vertigo,28
https://www.hltv.org/stats/players/7716/chopper?maps=de_ancient,0.3,0.62,43.8,0.82,1.01,69.6,13.8,88.5,0.92,0.66,0.11,0.15,22.5,28.0,0.16,21.1,0.08,0.08,0.09,14.9,20.2,113.0,0.4,0.09,0.1,18.9,47.6,75.8,2.82,0.32,0.01,7.7,47.8,1m 7s,6.6,0.0,0.01,1.1,0.8,0.0009,0.0004,0.79,5.16,0.34,0.95,0.08,2.24,chopper,de_ancient,28
https://www.hltv.org/stats/players/7716/chopper?maps=de_anubis,0.1,0.54,39.1,0.73,0.92,62.9,12.2,78.6,0.74,0.69,0.12,0.15,22.7,22.3,0.17,24.8,0.11,0.06,0.1,17.7,23.4,116.0,0.44,0.09,0.14,23.0,39.3,69.5,2.58,0.33,0.01,6.0,50.0,1m 14s,7.5,0.0,0.0,0.5,0.5,0.0,0.0,0.72,5.11,0.76,0.81,0.03,1.74,chopper,de_anubis,28
https://www.hltv.org/stats/players/16920/sh1ro?maps=de_train,0.9,0.8,53.0,1.06,1.28,79.6,20.5,100.7,1.14,0.11,0.06,0.1,17.7,19.0,0.1,19.2,0.58,0.11,0.17,21.1,18.5,99.0,0.62,0.12,0.05,16.5,69.9,78.4,1.99,0.84,0.04,14.3,51.9,1m 13s,14.5,0.96,0.51,63.2,39.4,0.13,0.09,0.51,3.3,0.83,0.58,0.06,2.45,sh1ro,de_train,23
https://www.hltv.org/stats/players/16920/sh1ro?maps=de_nuke
https://www.hltv.org/stats/players/16920/sh1ro?maps=de_inferno,0.81,0.76,50.4,1.0,1.25,77.6,18.6,97.3,1.26,0.17,0.09,0.1,18.4,17.2,0.11,23.1,0.55,0.1,0.16,21.1,19.1,103.0,0.68,0.12,0.06,18.3,66.3,74.7,2.21,0.84,0.03,14.3,63.7,1m 23s,21.2,0.93,0.41,53.8,31.3,0.1,0.1,0.8,5.12,1.18,0.77,0.08,2.49,sh1ro,de_inferno,23
https://www.hltv.org/stats/players/16920/sh1ro?maps=de_mirage,0.9,0.8,52.5,1.05,1.27,80.0,20.2,100.7,1.39,0.12,0.08,0.09,17.1,21.4,0.1,18.0,0.62,0.11,0.17,21.5,19.2,100.0,0.62,0.11,0.06,17.0,67.1,77.7,2.02,0.85,0.04,14.8,69.0,1m 12s,12.7,0.95,0.45,56.3,35.6,0.12,0.1,0.53,2.79,0.88,0.68,0.06,2.12,sh1ro,de_mirage,23
https://www.hltv.org/stats/players/16920/sh1ro?maps=de_dust2,0.86,0.76,49.9,1.01,1.29,81.2,18.6,103.4,1.3,0.1,0.08,0.09,16.9,17.6,0.14,21.9,0.37,0.1,0.14,18.5,18.3,107.0,0.73,0.13,0.06,18.7,68.6,76.5,1.97,0.89,0.04,14.9,67.0,1m 16s,17.4,0.95,0.48,63.1,36.7,0.12,0.11,0.71,4.18,0.83,0.89,0.08,2.21,sh1ro,de_dust2,23
